language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,無,wú ,wú,wǔ,wù,wū,used in 南無|南无[na1 mo2],這個無在生活中很常見。,zhège wú zài shēnghuó zhōng hěn chángjiàn.,This used in 南無|南无[na1 mo2] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,無法,wúfă ,wúfǎ,wǔfǎ,wúfā,wūfǎ,unable to;  incapable of,這個無法在生活中很常見。,zhège wúfǎ zài shēnghuó zhōng hěn chángjiàn.,This unable to;  incapable of is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,無論如何,wúlùnrúhé ,wúlùnrúhé,wǔlùnrúhé,wúlúnrúhé,wúlùnrūhé,(idiom) whatever the case;  in any event,這個無論如何在生活中很常見。,zhège wúlùnrúhé zài shēnghuó zhōng hěn chángjiàn.,This (idiom) whatever the case;  in any event is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,無窮,wúqióng ,wúqióng,wǔqióng,wúqiòng,wūqióng,endless,這個無窮在生活中很常見。,zhège wúqióng zài shēnghuó zhōng hěn chángjiàn.,This endless is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,無所謂,wúsuŏwèi ,wúsuǒwèi,wǔsuǒwèi,wúsuōwèi,wúsuǒwěi,to be indifferent,我們需要先無所謂這件事。,wǒmen xūyào xiān wúsuǒwèi zhè jiàn shì.,We need to to be indifferent this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,誤會,wùhuì ,wùhuì,wūhuì,wùhuí,wǔhuì,to misunderstand,我們需要先誤會這件事。,wǒmen xūyào xiān wùhuì zhè jiàn shì.,We need to to misunderstand this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,物價,wùjià ,wùjià,wūjià,wùjiá,wǔjià,(commodity) prices,我今天想買一些物價。,wǒ jīntiān xiǎng mǎi yìxiē wùjià.,I want to buy some (commodity) prices today.,B2,food,noun,Core Content,
Taiwan Mandarin,西北,xīběi ,xīběi,xíběi,xībēi,xìběi,"Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang)",這個西北在生活中很常見。,zhège xīběi zài shēnghuó zhōng hěn chángjiàn.,"This Northwest China (Shaanxi, Gansu, Qinghai, Ningxia, Xinjiang) is common in daily life.",B2,general,proper noun,Core Content,
Taiwan Mandarin,西餐,xīcān ,xīcān,xícān,xīcǎn,xìcān,Western-style food,我今天想買一些西餐。,wǒ jīntiān xiǎng mǎi yìxiē xīcān.,I want to buy some Western-style food today.,B2,food,noun,Core Content,
Taiwan Mandarin,西方,xīfāng ,xīfāng,xífāng,xīfǎng,xìfāng,the West,這個西方在生活中很常見。,zhège xīfāng zài shēnghuó zhōng hěn chángjiàn.,This the West is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,西南,xīnán ,xīnán,xínán,xīnàn,xìnán,southwest,這個西南在生活中很常見。,zhège xīnán zài shēnghuó zhōng hěn chángjiàn.,This southwest is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,吸毒,xīdú ,xīdú,xídú,xīdù,xìdú,to take drugs,我們需要先吸毒這件事。,wǒmen xūyào xiān xīdú zhè jiàn shì.,We need to to take drugs this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,犧牲,xīshēng ,xīshēng,xíshēng,xīshěng,xìshēng,to sacrifice one's life,我們需要先犧牲這件事。,wǒmen xūyào xiān xīshēng zhè jiàn shì.,We need to to sacrifice one's life this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,吸收,xīshōu ,xīshōu,xíshōu,xīshǒu,xìshōu,to absorb,我們需要先吸收這件事。,wǒmen xūyào xiān xīshōu zhè jiàn shì.,We need to to absorb this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,希望,xīwàng ,xīwàng,xíwàng,xīwáng,xìwàng,to hope,我們需要先希望這件事。,wǒmen xūyào xiān xīwàng zhè jiàn shì.,We need to to hope this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,吸引,xīyĭn ,xīyǐn,xíyǐn,xīyīn,xìyǐn,to attract;  to appeal to,我們需要先吸引這件事。,wǒmen xūyào xiān xīyǐn zhè jiàn shì.,We need to to attract;  to appeal to this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,喜愛,xĭài ,xǐài,xìài,xǐái,xíài,to like,我很愛我的家人。,wǒ hěn ài wǒ de jiārén.,I love my family very much.,B2,general,verb,Core Content,
Taiwan Mandarin,細,xì ,xì,xī,xí,xǐ,thin or slender,這個細在生活中很常見。,zhège xì zài shēnghuó zhōng hěn chángjiàn.,This thin or slender is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,細心,xìxīn  ,xìxīn,xīxīn,xìxǐn,xǐxīn,meticulous;  careful,我們先確認細心的時間。,wǒmen xiān quèrèn xìxīn de shíjiān.,We first confirm the time for the meticulous;  careful.,B2,travel,noun,Core Content,
Taiwan Mandarin,戲,xì ,xì,xī,xí,xǐ,trick,這個戲在生活中很常見。,zhège xì zài shēnghuó zhōng hěn chángjiàn.,This trick is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,戲劇,xìjù ,xìjù,xījù,xìjú,xǐjù,a drama;  a play,這個戲劇在生活中很常見。,zhège xìjù zài shēnghuó zhōng hěn chángjiàn.,This a drama;  a play is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,系統,xìtŏng  ,xìtǒng,xītǒng,xìtōng,xǐtǒng,system,這個系統在生活中很常見。,zhège xìtǒng zài shēnghuó zhōng hěn chángjiàn.,This system is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,嚇,xià ,xià,xiā,xiá,xiǎ,to scare,我們需要先嚇這件事。,wǒmen xūyào xiān xià zhè jiàn shì.,We need to to scare this matter first.,B2,travel,verb,Core Content,
Taiwan Mandarin,下來,xiàlái ,xiàlái,xiālái,xiàlài,xiǎlái,to come down,我們需要先下來這件事。,wǒmen xūyào xiān xiàlái zhè jiàn shì.,We need to to come down this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,線,xiàn ,xiàn,xiān,xián,xiǎn,thread,學生正在討論線。,xuéshēng zhèngzài tǎolùn xiàn.,The students are discussing thread.,B2,education,noun,Core Content,
Taiwan Mandarin,相對,xiāngduì ,xiāngduì,xiángduì,xiāngduí,xiàngduì,relatively,這個相對在生活中很常見。,zhège xiāngduì zài shēnghuó zhōng hěn chángjiàn.,This relatively is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,相反,xiāngfăn ,xiāngfǎn,xiángfǎn,xiāngfān,xiàngfǎn,opposite,這個相反在生活中很常見。,zhège xiāngfǎn zài shēnghuó zhōng hěn chángjiàn.,This opposite is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,相關,xiāngguān ,xiāngguān,xiángguān,xiāngguǎn,xiàngguān,related,這個相關在生活中很常見。,zhège xiāngguān zài shēnghuó zhōng hěn chángjiàn.,This related is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,香水,xiāngshuĭ,xiāngshuǐ,xiángshuǐ,xiāngshuī,xiàngshuǐ,perfume,這個香水在生活中很常見。,zhège xiāngshuǐ zài shēnghuó zhōng hěn chángjiàn.,This perfume is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,相同,xiāngtóng ,xiāngtóng,xiángtóng,xiāngtòng,xiàngtóng,identical;  same,這個相同在生活中很常見。,zhège xiāngtóng zài shēnghuó zhōng hěn chángjiàn.,This identical;  same is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,詳細,xiángxì ,xiángxì,xiǎngxì,xiángxí,xiāngxì,detailed,這個詳細在生活中很常見。,zhège xiángxì zài shēnghuó zhōng hěn chángjiàn.,This detailed is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,響,xiăng ,xiǎng,xiàng,xiāng,xiáng,echo,這個響在生活中很常見。,zhège xiǎng zài shēnghuó zhōng hěn chángjiàn.,This echo is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,想到,xiăngdào ,xiǎngdào,xiàngdào,xiǎngdáo,xiángdào,to think of,我們需要先想到這件事。,wǒmen xūyào xiān xiǎngdào zhè jiàn shì.,We need to to think of this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,想像,xiăngxiàng ,xiǎngxiàng,xiàngxiàng,xiǎngxiáng,xiángxiàng,to imagine;  to envision,我們需要先想像這件事。,wǒmen xūyào xiān xiǎngxiàng zhè jiàn shì.,We need to to imagine;  to envision this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,項,xiàng ,xiàng,xiāng,xiáng,xiǎng,surname Xiang,這個項在生活中很常見。,zhège xiàng zài shēnghuó zhōng hěn chángjiàn.,This surname Xiang is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,相聲,xiàngshēng,xiàngshēng,xiāngshēng,xiàngshěng,xiǎngshēng,comic dialogue,這個相聲在生活中很常見。,zhège xiàngshēng zài shēnghuó zhōng hěn chángjiàn.,This comic dialogue is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,限,xiàn ,xiàn,xiān,xián,xiǎn,to limit,我們需要先限這件事。,wǒmen xūyào xiān xiàn zhè jiàn shì.,We need to to limit this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,現實,xiànshí ,xiànshí,xiānshí,xiànshì,xiǎnshí,reality;  actuality,這個現實在生活中很常見。,zhège xiànshí zài shēnghuó zhōng hěn chángjiàn.,This reality;  actuality is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,現象,xiànxiàng ,xiànxiàng,xiānxiàng,xiànxiáng,xiǎnxiàng,phenomenon,這個現象在生活中很常見。,zhège xiànxiàng zài shēnghuó zhōng hěn chángjiàn.,This phenomenon is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,限制,xiànzhì ,xiànzhì,xiānzhì,xiànzhí,xiǎnzhì,to restrict,我們需要先限制這件事。,wǒmen xūyào xiān xiànzhì zhè jiàn shì.,We need to to restrict this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,小說,xiăoshuō ,xiǎoshuō,xiàoshuō,xiǎoshuǒ,xiáoshuō,novel,這個小說在生活中很常見。,zhège xiǎoshuō zài shēnghuó zhōng hěn chángjiàn.,This novel is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,小偷,xiăotōu ,xiǎotōu,xiàotōu,xiǎotǒu,xiáotōu,thief,這個小偷在生活中很常見。,zhège xiǎotōu zài shēnghuó zhōng hěn chángjiàn.,This thief is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,小組,xiăozŭ ,xiǎozǔ,xiàozǔ,xiǎozū,xiáozǔ,group,這個小組在生活中很常見。,zhège xiǎozǔ zài shēnghuó zhōng hěn chángjiàn.,This group is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,效果,xiàoguŏ,xiàoguǒ,xiāoguǒ,xiàoguō,xiǎoguǒ,result,這個效果在生活中很常見。,zhège xiàoguǒ zài shēnghuó zhōng hěn chángjiàn.,This result is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,笑話,xiàohuà,xiàohuà,xiāohuà,xiàohuá,xiǎohuà,joke;  jest,這個笑話在生活中很常見。,zhège xiàohuà zài shēnghuó zhōng hěn chángjiàn.,This joke;  jest is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,孝順,xiàoshùn ,xiàoshùn,xiāoshùn,xiàoshún,xiǎoshùn,filial,這個孝順在生活中很常見。,zhège xiàoshùn zài shēnghuó zhōng hěn chángjiàn.,This filial is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,校長,xiàozhăng ,xiàozhǎng,xiāozhǎng,xiàozhāng,xiǎozhǎng,"(college, university) president",這個校長在生活中很常見。,zhège xiàozhǎng zài shēnghuó zhōng hěn chángjiàn.,"This (college, university) president is common in daily life.",B2,general,noun,Core Content,
Taiwan Mandarin,嚇一跳,xiàyītiào ,xiàyītiào,xiāyītiào,xiàyǐtiào,xiàyītiǎo,startled,這個嚇一跳在生活中很常見。,zhège xiàyītiào zài shēnghuó zhōng hěn chángjiàn.,This startled is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,協助,xiézhù ,xiézhù,xiězhù,xiézhú,xiēzhù,to provide assistance;  to aid,我們需要先協助這件事。,wǒmen xūyào xiān xiézhù zhè jiàn shì.,We need to to provide assistance;  to aid this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,血,xiě ,xiě,xiè,xiē,xié,see 血[xue4],這個血在生活中很常見。,zhège xiě zài shēnghuó zhōng hěn chángjiàn.,This see 血[xue4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,謝,xiè ,xiè,xiē,xié,xiě,surname Xie,這個謝在生活中很常見。,zhège xiè zài shēnghuó zhōng hěn chángjiàn.,This surname Xie is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,心得,xīndé ,xīndé,xíndé,xīndè,xìndé,"what one has learned (through experience, reading etc)",學生正在討論心得。,xuéshēng zhèngzài tǎolùn xīndé.,"The students are discussing what one has learned (through experience, reading etc).",B2,education,noun,Core Content,
Taiwan Mandarin,心理,xīnlĭ ,xīnlǐ,xínlǐ,xīnlī,xìnlǐ,psychology;  mentality,這個心理在生活中很常見。,zhège xīnlǐ zài shēnghuó zhōng hěn chángjiàn.,This psychology;  mentality is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,心意,xīnyì ,xīnyì,xínyì,xīnyí,xìnyì,intention,這個心意在生活中很常見。,zhège xīnyì zài shēnghuó zhōng hěn chángjiàn.,This intention is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,欣賞,xīnshăng ,xīnshǎng,xínshǎng,xīnshāng,xìnshǎng,to appreciate;  to enjoy,我們需要先欣賞這件事。,wǒmen xūyào xiān xīnshǎng zhè jiàn shì.,We need to to appreciate;  to enjoy this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,新生,xīnshēng ,xīnshēng,xínshēng,xīnshěng,xìnshēng,new,這個新生在生活中很常見。,zhège xīnshēng zài shēnghuó zhōng hěn chángjiàn.,This new is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,信,xìn ,xìn,xīn,xín,xǐn,letter,我剛收到這個信。,wǒ gāng shōu dào zhège xìn.,I just received this letter.,B2,communication,noun,Core Content,
Taiwan Mandarin,信心,xìnxīn ,xìnxīn,xīnxīn,xìnxǐn,xǐnxīn,confidence,這個信心在生活中很常見。,zhège xìnxīn zài shēnghuó zhōng hěn chángjiàn.,This confidence is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,興奮,xīngfèn ,xīngfèn,xíngfèn,xīngfén,xìngfèn,excited,這個興奮在生活中很常見。,zhège xīngfèn zài shēnghuó zhōng hěn chángjiàn.,This excited is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,行動,xíngdòng ,xíngdòng,xǐngdòng,xíngdóng,xīngdòng,operation,這個行動在生活中很常見。,zhège xíngdòng zài shēnghuó zhōng hěn chángjiàn.,This operation is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,形容,xíngróng ,xíngróng,xǐngróng,xíngròng,xīngróng,to describe,我們需要先形容這件事。,wǒmen xūyào xiān xíngróng zhè jiàn shì.,We need to to describe this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,行為,xíngwéi ,xíngwéi,xǐngwéi,xíngwèi,xīngwéi,action;  conduct,這個行為在生活中很常見。,zhège xíngwéi zài shēnghuó zhōng hěn chángjiàn.,This action;  conduct is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,醒,xĭng ,xǐng,xìng,xīng,xíng,to wake up,我們需要先醒這件事。,wǒmen xūyào xiān xǐng zhè jiàn shì.,We need to to wake up this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,醒來,xĭnglái ,xǐnglái,xìnglái,xǐnglài,xínglái,to waken,我們需要先醒來這件事。,wǒmen xūyào xiān xǐnglái zhè jiàn shì.,We need to to waken this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,姓,xìng ,xìng,xīng,xíng,xǐng,family name;  surname,家裡的姓需要整理。,jiā lǐ de xìng xūyào zhěnglǐ.,The family name;  surname at home needs to be organized.,B2,home and family,noun,Core Content,
Taiwan Mandarin,性別,xìngbié ,xìngbié,xīngbié,xìngbiè,xǐngbié,sex;  gender,這個性別在生活中很常見。,zhège xìngbié zài shēnghuó zhōng hěn chángjiàn.,This sex;  gender is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,性格,xìnggé ,xìnggé,xīnggé,xìnggè,xǐnggé,nature,這個性格在生活中很常見。,zhège xìnggé zài shēnghuó zhōng hěn chángjiàn.,This nature is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,幸好,xìnghăo ,xìnghǎo,xīnghǎo,xìnghāo,xǐnghǎo,fortunately,這個幸好在生活中很常見。,zhège xìnghǎo zài shēnghuó zhōng hěn chángjiàn.,This fortunately is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,幸虧,xìngkuī ,xìngkuī,xīngkuī,xìngkuǐ,xǐngkuī,fortunately,這個幸虧在生活中很常見。,zhège xìngkuī zài shēnghuó zhōng hěn chángjiàn.,This fortunately is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,幸運,xìngyùn ,xìngyùn,xīngyùn,xìngyún,xǐngyùn,fortunate;  lucky,這個幸運在生活中很常見。,zhège xìngyùn zài shēnghuó zhōng hěn chángjiàn.,This fortunate;  lucky is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,兇/凶,xiōng ,xiōng,xióng,xiǒng,xiòng,terrible,這個兇在生活中很常見。,zhège xiōng zài shēnghuó zhōng hěn chángjiàn.,This terrible is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,熊貓,xióngmāo ,xióngmāo,xiǒngmāo,xióngmǎo,xiōngmāo,panda,這個熊貓在生活中很常見。,zhège xióngmāo zài shēnghuó zhōng hěn chángjiàn.,This panda is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,修,xiū ,xiū,xiú,xiǔ,xiù,surname Xiu,這個修在生活中很常見。,zhège xiū zài shēnghuó zhōng hěn chángjiàn.,This surname Xiu is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,修改,xiūgăi ,xiūgǎi,xiúgǎi,xiūgāi,xiùgǎi,to amend,我們需要先修改這件事。,wǒmen xūyào xiān xiūgǎi zhè jiàn shì.,We need to to amend this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,修理,xiūlĭ  ,xiūlǐ,xiúlǐ,xiūlī,xiùlǐ,to repair,我們需要先修理這件事。,wǒmen xūyào xiān xiūlǐ zhè jiàn shì.,We need to to repair this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,需求,xūqiú  ,xūqiú,xúqiú,xūqiù,xùqiú,requirement,這個需求在生活中很常見。,zhège xūqiú zài shēnghuó zhōng hěn chángjiàn.,This requirement is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,需要,xūyào ,xūyào,xúyào,xūyáo,xùyào,to need;  to want,我們需要先需要這件事。,wǒmen xūyào xiān xūyào zhè jiàn shì.,We need to to need;  to want this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,選舉,xuănjŭ ,xuǎnjǔ,xuànjǔ,xuǎnjū,xuánjǔ,to elect,我們需要先選舉這件事。,wǒmen xūyào xiān xuǎnjǔ zhè jiàn shì.,We need to to elect this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,學費,xuéfèi ,xuéfèi,xuěfèi,xuéféi,xuēfèi,tuition fee,這個學費在生活中很常見。,zhège xuéfèi zài shēnghuó zhōng hěn chángjiàn.,This tuition fee is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,學會,xuéhuì ,xuéhuì,xuěhuì,xuéhuí,xuēhuì,to learn;  to master,我們需要先學會這件事。,wǒmen xūyào xiān xuéhuì zhè jiàn shì.,We need to to learn;  to master this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,學問,xuéwèn ,xuéwèn,xuěwèn,xuéwén,xuēwèn,learning;  knowledge,學生正在討論學問。,xuéshēng zhèngzài tǎolùn xuéwèn.,The students are discussing learning;  knowledge.,B2,education,noun,Core Content,
Taiwan Mandarin,尋找,xúnzhăo ,xúnzhǎo,xǔnzhǎo,xúnzhāo,xūnzhǎo,to seek;  to look for,我們需要先尋找這件事。,wǒmen xūyào xiān xúnzhǎo zhè jiàn shì.,We need to to seek;  to look for this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,訓練,xùnliàn ,xùnliàn,xūnliàn,xùnlián,xǔnliàn,to train,我們需要先訓練這件事。,wǒmen xūyào xiān xùnliàn zhè jiàn shì.,We need to to train this matter first.,B2,travel,verb,Core Content,
Taiwan Mandarin,押金,yājīn ,yājīn,yájīn,yājǐn,yàjīn,deposit,這個押金在生活中很常見。,zhège yājīn zài shēnghuó zhōng hěn chángjiàn.,This deposit is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,鴨(子),yā(zi) ,yā(zi),yá(zi),yǎ(zi),yà(zi),duck (CL:隻|只[zhi1]),桌上有一鴨文件。,zhuō shàng yǒu yì yā wénjiàn.,There is one duck (CL:隻|只[zhi1]) of documents on the table.,B2,general,measure word,Core Content,
Taiwan Mandarin,牙,yá ,yá,yǎ,yà,yā,tooth,這個牙在生活中很常見。,zhège yá zài shēnghuó zhōng hěn chángjiàn.,This tooth is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,牙齒,yáchĭ,yáchǐ,yǎchǐ,yáchī,yāchǐ,tooth,這個牙齒在生活中很常見。,zhège yáchǐ zài shēnghuó zhōng hěn chángjiàn.,This tooth is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,演,yăn ,yǎn,yàn,yān,yán,to perform (a play etc);  to stage (a show),我們需要先演這件事。,wǒmen xūyào xiān yǎn zhè jiàn shì.,We need to to perform (a play etc);  to stage (a show) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,演出,yănchū ,yǎnchū,yànchū,yǎnchǔ,yánchū,to act (in a play),我們需要先演出這件事。,wǒmen xūyào xiān yǎnchū zhè jiàn shì.,We need to to act (in a play) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,羊,yáng ,yáng,yǎng,yàng,yāng,surname Yang,這個羊在生活中很常見。,zhège yáng zài shēnghuó zhōng hěn chángjiàn.,This surname Yang is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,陽光,yángguāng ,yángguāng,yǎngguāng,yángguǎng,yāngguāng,sunshine,這個陽光在生活中很常見。,zhège yángguāng zài shēnghuó zhōng hěn chángjiàn.,This sunshine is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,養,yăng ,yǎng,yàng,yāng,yáng,to raise (animals),我們需要先養這件事。,wǒmen xūyào xiān yǎng zhè jiàn shì.,We need to to raise (animals) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,樣樣,yàngyàng ,yàngyàng,yāngyàng,yàngyáng,yǎngyàng,all kinds,這個樣樣在生活中很常見。,zhège yàngyàng zài shēnghuó zhōng hěn chángjiàn.,This all kinds is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,煙火,yānhuŏ ,yānhuǒ,yánhuǒ,yānhuō,yànhuǒ,smoke and fire,這個煙火在生活中很常見。,zhège yānhuǒ zài shēnghuó zhōng hěn chángjiàn.,This smoke and fire is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,眼光,yănguāng ,yǎnguāng,yànguāng,yǎnguǎng,yánguāng,gaze,這個眼光在生活中很常見。,zhège yǎnguāng zài shēnghuó zhōng hěn chángjiàn.,This gaze is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,演講,yănjiăng ,yǎnjiǎng,yànjiǎng,yǎnjiāng,yánjiǎng,to give a lecture;  to make a speech,我們需要先演講這件事。,wǒmen xūyào xiān yǎnjiǎng zhè jiàn shì.,We need to to give a lecture;  to make a speech this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,眼淚,yănlèi ,yǎnlèi,yànlèi,yǎnléi,yánlèi,tear;  teardrop,我今天想買一些眼淚。,wǒ jīntiān xiǎng mǎi yìxiē yǎnlèi.,I want to buy some tear;  teardrop today.,B2,food,noun,Core Content,
Taiwan Mandarin,演員,yănyuán ,yǎnyuán,yànyuán,yǎnyuàn,yányuán,actor;  actress,這個演員在生活中很常見。,zhège yǎnyuán zài shēnghuó zhōng hěn chángjiàn.,This actor;  actress is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,邀請,yāoqĭng ,yāoqǐng,yáoqǐng,yāoqīng,yàoqǐng,to invite,我們需要先邀請這件事。,wǒmen xūyào xiān yāoqǐng zhè jiàn shì.,We need to to invite this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,咬,yăo ,yǎo,yào,yāo,yáo,to bite,我們需要先咬這件事。,wǒmen xūyào xiān yǎo zhè jiàn shì.,We need to to bite this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,要,yào ,yào,yāo,yáo,yǎo,(bound form) to demand;  to coerce,我們需要先要這件事。,wǒmen xūyào xiān yào zhè jiàn shì.,We need to (bound form) to demand;  to coerce this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,要不然,yàobùrán ,yàobùrán,yāobùrán,yàobúrán,yàobùrān,otherwise,這個要不然在生活中很常見。,zhège yàobùrán zài shēnghuó zhōng hěn chángjiàn.,This otherwise is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,要不是,yàobúshì ,yàobúshì,yāobúshì,yàobùshì,yàobúshǐ,if it were not for,要不是天氣不好，我們還是出門了。,"yàobúshì tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,要緊,yàojĭn ,yàojǐn,yāojǐn,yàojīn,yǎojǐn,important,這個情況很要緊。,zhège qíngkuàng hěn yàojǐn.,This situation is important.,B2,general,adjective,Core Content,
Taiwan Mandarin,也好,yěhăo ,yěhǎo,yèhǎo,yěhāo,yéhǎo,that's fine,這個也好在生活中很常見。,zhège yěhǎo zài shēnghuó zhōng hěn chángjiàn.,This that's fine is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,頁,yè ,yè,yē,yé,yě,head,這個頁在生活中很常見。,zhège yè zài shēnghuó zhōng hěn chángjiàn.,This head is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,夜裡/裏,yèlĭ/lĭ,yèlǐ/lǐ,yēlǐ/lǐ,yèlī/lǐ,yèlǐ/lí,during the night,這個夜裡過得很快。,zhège yèlǐ guò de hěn kuài.,This during the night passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,一般來說,yībānláishuō ,yībānláishuō,yíbānláishuō,yībǎnláishuō,yībānlāishuō,generally speaking,這個一般來說在生活中很常見。,zhège yībānláishuō zài shēnghuó zhōng hěn chángjiàn.,This generally speaking is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,一點/一點兒,yīdiăn/yīdiănr,yīdiǎn/yīdiǎnr,yídiǎn/yīdiǎnr,yīdiān/yīdiǎnr,yīdiǎn/yìdiǎnr,a bit;  a little bit,這個一點在生活中很常見。,zhège yīdiǎn zài shēnghuó zhōng hěn chángjiàn.,This a bit;  a little bit is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,一方面,yīfāngmiàn ,yīfāngmiàn,yífāngmiàn,yīfǎngmiàn,yīfāngmiǎn,on the one hand,這個一方面在生活中很常見。,zhège yīfāngmiàn zài shēnghuó zhōng hěn chángjiàn.,This on the one hand is common in daily life.,B2,general,noun,Core Content,
