language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,影響,yĭngxiăng ,yǐngxiǎng,yìngxiǎng,yǐngxiāng,yíngxiǎng,influence; effect,我今天學到「影響」這個詞。,wǒ jīntiān xuédào yǐngxiǎng zhège cí.,"Today I learned the word ""influence; effect.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,感覺,gănjué ,gǎnjué,gànjué,gǎnjuè,gánjué,feeling; to feel,我今天學到「感覺」這個詞。,wǒ jīntiān xuédào gǎnjué zhège cí.,"Today I learned the word ""feeling; to feel.""",B1,feelings,noun,Core Content,
Taiwan Mandarin,精神,jīngshén ,jīngshén,jíngshén,jīngshèn,jìngshén,spirit; energy,我今天學到「精神」這個詞。,wǒ jīntiān xuédào jīngshén zhège cí.,"Today I learned the word ""spirit; energy.""",B1,health,noun,Core Content,
Taiwan Mandarin,正常,zhèngcháng ,zhèngcháng,zhēngcháng,zhèngchàng,zhěngcháng,normal,我今天學到「正常」這個詞。,wǒ jīntiān xuédào zhèngcháng zhège cí.,"Today I learned the word ""normal.""",B1,description,adjective,Core Content,
Taiwan Mandarin,有錢,yŏuqián ,yǒuqián,yòuqián,yǒuqiàn,yóuqián,rich; have money,我今天學到「有錢」這個詞。,wǒ jīntiān xuédào yǒuqián zhège cí.,"Today I learned the word ""rich; have money.""",B1,money,adjective,Core Content,
Taiwan Mandarin,生意,shēngyì ,shēngyì,shéngyì,shēngyí,shèngyì,business,我今天學到「生意」這個詞。,wǒ jīntiān xuédào shēngyì zhège cí.,"Today I learned the word ""business.""",B1,work,noun,Core Content,
Taiwan Mandarin,商人,shāngrén ,shāngrén,shángrén,shāngrèn,shàngrén,businessperson,我今天學到「商人」這個詞。,wǒ jīntiān xuédào shāngrén zhège cí.,"Today I learned the word ""businessperson.""",B1,work,noun,Core Content,
Taiwan Mandarin,老闆娘/老板娘,lăobănniáng,lǎobǎnniáng,làobǎnniáng,lǎobānniáng,lǎobǎnniāng,proprietress; boss's wife,我今天學到「老闆娘」這個詞。,wǒ jīntiān xuédào lǎobǎnniáng zhège cí.,"Today I learned the word ""proprietress; boss's wife.""",B1,work,noun,Core Content,
Taiwan Mandarin,店員,diànyuán ,diànyuán,diānyuán,diànyuàn,diǎnyuán,store clerk,我今天學到「店員」這個詞。,wǒ jīntiān xuédào diànyuán zhège cí.,"Today I learned the word ""store clerk.""",B1,work,noun,Core Content,
Taiwan Mandarin,訂,dìng ,dìng,dīng,díng,dǐng,to reserve; order,我今天學到「訂」這個詞。,wǒ jīntiān xuédào dìng zhège cí.,"Today I learned the word ""to reserve; order.""",B1,shopping,verb,Core Content,
Taiwan Mandarin,訂位,dìngwèi ,dìngwèi,dīngwèi,dìngwéi,dǐngwèi,to reserve a seat,我今天學到「訂位」這個詞。,wǒ jīntiān xuédào dìngwèi zhège cí.,"Today I learned the word ""to reserve a seat.""",B1,shopping,verb phrase,Core Content,
Taiwan Mandarin,得到,dédào ,dédào,dědào,dédáo,dēdào,to get; obtain,我今天學到「得到」這個詞。,wǒ jīntiān xuédào dédào zhège cí.,"Today I learned the word ""to get; obtain.""",B1,actions,verb,Core Content,
Taiwan Mandarin,困難,kùnnán ,kùnnán,kūnnán,kùnnàn,kǔnnán,difficulty; difficult,我今天學到「困難」這個詞。,wǒ jīntiān xuédào kùnnán zhège cí.,"Today I learned the word ""difficulty; difficult.""",B1,description,noun,Core Content,
Taiwan Mandarin,百貨公司,băihuògōngsī,bǎihuògōngsī,bàihuògōngsī,bǎihuógōngsī,bǎihuògòngsī,department store,我今天學到「百貨公司」這個詞。,wǒ jīntiān xuédào bǎihuògōngsī zhège cí.,"Today I learned the word ""department store.""",B1,shopping,noun,Core Content,
Taiwan Mandarin,夜市,yèshì ,yèshì,yēshì,yèshí,yěshì,night market,我今天學到「夜市」這個詞。,wǒ jīntiān xuédào yèshì zhège cí.,"Today I learned the word ""night market.""",B1,shopping,noun,Core Content,
Taiwan Mandarin,逛,guàng ,guàng,guāng,guáng,guǎng,to stroll; shop around,我今天學到「逛」這個詞。,wǒ jīntiān xuédào guàng zhège cí.,"Today I learned the word ""to stroll; shop around.""",B1,shopping,verb,Core Content,
Taiwan Mandarin,逛街,guàngjiē ,guàngjiē,guāngjiē,guàngjiě,guǎngjiē,to go shopping,我今天學到「逛街」這個詞。,wǒ jīntiān xuédào guàngjiē zhège cí.,"Today I learned the word ""to go shopping.""",B1,shopping,verb phrase,Core Content,
Taiwan Mandarin,排隊,páiduì  ,páiduì,pǎiduì,páiduí,pāiduì,to line up,我今天學到「排隊」這個詞。,wǒ jīntiān xuédào páiduì zhège cí.,"Today I learned the word ""to line up.""",B1,shopping,verb phrase,Core Content,
Taiwan Mandarin,客滿,kèmăn ,kèmǎn,kēmǎn,kèmān,kěmǎn,fully booked; no seats available,我今天學到「客滿」這個詞。,wǒ jīntiān xuédào kèmǎn zhège cí.,"Today I learned the word ""fully booked; no seats available.""",B1,shopping,adjective,Core Content,
Taiwan Mandarin,刷卡,shuākă ,shuākǎ,shuákǎ,shuākā,shuàkǎ,to pay by card,我今天學到「刷卡」這個詞。,wǒ jīntiān xuédào shuākǎ zhège cí.,"Today I learned the word ""to pay by card.""",B1,shopping,verb phrase,Core Content,
Taiwan Mandarin,提,tí,tí,tǐ,tì,tī,to carry; mention,我今天學到「提」這個詞。,wǒ jīntiān xuédào tí zhège cí.,"Today I learned the word ""to carry; mention.""",B1,actions,verb,Core Content,
Taiwan Mandarin,流行,liúxíng ,liúxíng,liǔxíng,liúxìng,liūxíng,popular; fashionable,我今天學到「流行」這個詞。,wǒ jīntiān xuédào liúxíng zhège cí.,"Today I learned the word ""popular; fashionable.""",B1,shopping,adjective,Core Content,
Taiwan Mandarin,藍色,lánsè ,lánsè,lǎnsè,lánsé,lānsè,blue,我今天學到「藍色」這個詞。,wǒ jīntiān xuédào lánsè zhège cí.,"Today I learned the word ""blue.""",B1,colors,adjective,Core Content,
Taiwan Mandarin,綠色,lǜsè ,lǜsè,lǖsè,lǜsé,lǚsè,green,我今天學到「綠色」這個詞。,wǒ jīntiān xuédào lǜsè zhège cí.,"Today I learned the word ""green.""",B1,colors,adjective,Core Content,
Taiwan Mandarin,紅色,hóngsè ,hóngsè,hǒngsè,hóngsé,hōngsè,red,我今天學到「紅色」這個詞。,wǒ jīntiān xuédào hóngsè zhège cí.,"Today I learned the word ""red.""",B1,colors,adjective,Core Content,
Taiwan Mandarin,黑色,hēisè ,hēisè,héisè,hēisé,hèisè,black,我今天學到「黑色」這個詞。,wǒ jīntiān xuédào hēisè zhège cí.,"Today I learned the word ""black.""",B1,colors,adjective,Core Content,
Taiwan Mandarin,毛衣,máoyī ,máoyī,mǎoyī,máoyǐ,māoyī,sweater,我今天學到「毛衣」這個詞。,wǒ jīntiān xuédào máoyī zhège cí.,"Today I learned the word ""sweater.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,雨衣,yŭyī ,yǔyī,yùyī,yǔyǐ,yúyī,raincoat,我今天學到「雨衣」這個詞。,wǒ jīntiān xuédào yǔyī zhège cí.,"Today I learned the word ""raincoat.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,內衣,nèiyī ,nèiyī,nēiyī,nèiyǐ,něiyī,underwear,我今天學到「內衣」這個詞。,wǒ jīntiān xuédào nèiyī zhège cí.,"Today I learned the word ""underwear.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,上衣,shàngyī ,shàngyī,shāngyī,shàngyǐ,shǎngyī,top; shirt,我今天學到「上衣」這個詞。,wǒ jīntiān xuédào shàngyī zhège cí.,"Today I learned the word ""top; shirt.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,皮鞋,píxié ,píxié,pǐxié,píxiè,pīxié,leather shoes,我今天學到「皮鞋」這個詞。,wǒ jīntiān xuédào píxié zhège cí.,"Today I learned the word ""leather shoes.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,手套,shŏutào,shǒutào,shòutào,shǒutáo,shóutào,gloves,我今天學到「手套」這個詞。,wǒ jīntiān xuédào shǒutào zhège cí.,"Today I learned the word ""gloves.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,口袋,kŏudài ,kǒudài,kòudài,kǒudái,kóudài,pocket,我今天學到「口袋」這個詞。,wǒ jīntiān xuédào kǒudài zhège cí.,"Today I learned the word ""pocket.""",B1,clothing,noun,Core Content,
Taiwan Mandarin,小費,xiăofèi ,xiǎofèi,xiàofèi,xiǎoféi,xiáofèi,tip; gratuity,我今天學到「小費」這個詞。,wǒ jīntiān xuédào xiǎofèi zhège cí.,"Today I learned the word ""tip; gratuity.""",B1,money,noun,Core Content,
Taiwan Mandarin,打折,dăzhé ,dǎzhé,dàzhé,dǎzhè,dázhé,to discount,我今天學到「打折」這個詞。,wǒ jīntiān xuédào dǎzhé zhège cí.,"Today I learned the word ""to discount.""",B1,shopping,verb phrase,Core Content,
Taiwan Mandarin,零錢,língqián ,língqián,lǐngqián,língqiàn,līngqián,change; small money,我今天學到「零錢」這個詞。,wǒ jīntiān xuédào língqián zhège cí.,"Today I learned the word ""change; small money.""",B1,money,noun,Core Content,
Taiwan Mandarin,零用錢,língyòngqián ,língyòngqián,lǐngyòngqián,língyóngqián,língyòngqiān,allowance; pocket money,我今天學到「零用錢」這個詞。,wǒ jīntiān xuédào língyòngqián zhège cí.,"Today I learned the word ""allowance; pocket money.""",B1,money,noun,Core Content,
Taiwan Mandarin,存,cún ,cún,cǔn,cùn,cūn,to save; deposit,我今天學到「存」這個詞。,wǒ jīntiān xuédào cún zhège cí.,"Today I learned the word ""to save; deposit.""",B1,money,verb,Core Content,
Taiwan Mandarin,毛,máo ,máo,mǎo,mào,māo,mao; ten cents; hair,我今天學到「毛」這個詞。,wǒ jīntiān xuédào máo zhège cí.,"Today I learned the word ""mao; ten cents; hair.""",B1,money,noun,Core Content,
Taiwan Mandarin,高級,gāojí ,gāojí,gáojí,gāojì,gàojí,high-class; advanced,我今天學到「高級」這個詞。,wǒ jīntiān xuédào gāojí zhège cí.,"Today I learned the word ""high-class; advanced.""",B1,description,adjective,Core Content,
Taiwan Mandarin,一般,yībān ,yībān,yíbān,yībǎn,yìbān,ordinary; general,我今天學到「一般」這個詞。,wǒ jīntiān xuédào yībān zhège cí.,"Today I learned the word ""ordinary; general.""",B1,description,adjective,Core Content,
Taiwan Mandarin,合適,héshì ,héshì,hěshì,héshí,hēshì,suitable; fitting,我今天學到「合適」這個詞。,wǒ jīntiān xuédào héshì zhège cí.,"Today I learned the word ""suitable; fitting.""",B1,description,adjective,Core Content,
Taiwan Mandarin,適合,shìhé ,shìhé,shīhé,shìhè,shǐhé,to suit; be suitable for,我今天學到「適合」這個詞。,wǒ jīntiān xuédào shìhé zhège cí.,"Today I learned the word ""to suit; be suitable for.""",B1,description,verb,Core Content,
Taiwan Mandarin,圓,yuán ,yuán,yuǎn,yuàn,yuān,round; circle; yuan,我今天學到「圓」這個詞。,wǒ jīntiān xuédào yuán zhège cí.,"Today I learned the word ""round; circle; yuan.""",B1,description,noun,Core Content,
Taiwan Mandarin,光,guāng ,guāng,guáng,guǎng,guàng,light; only; bare,我今天學到「光」這個詞。,wǒ jīntiān xuédào guāng zhège cí.,"Today I learned the word ""light; only; bare.""",B1,description,noun,Core Content,
Taiwan Mandarin,死,sĭ,sǐ,sì,sī,sí,to die; dead,我今天學到「死」這個詞。,wǒ jīntiān xuédào sǐ zhège cí.,"Today I learned the word ""to die; dead.""",B1,life,verb,Core Content,
Taiwan Mandarin,髒,zāng ,zāng,záng,zǎng,zàng,dirty,我今天學到「髒」這個詞。,wǒ jīntiān xuédào zāng zhège cí.,"Today I learned the word ""dirty.""",B1,description,adjective,Core Content,
Taiwan Mandarin,破,pò,pò,pō,pó,pǒ,broken; torn,我今天學到「破」這個詞。,wǒ jīntiān xuédào pò zhège cí.,"Today I learned the word ""broken; torn.""",B1,description,adjective,Core Content,
Taiwan Mandarin,袋,dài ,dài,dāi,dái,dǎi,bag,我今天學到「袋」這個詞。,wǒ jīntiān xuédào dài zhège cí.,"Today I learned the word ""bag.""",B1,objects,noun,Core Content,
Taiwan Mandarin,套,tào ,tào,tāo,táo,tǎo,set; cover; measure word,我今天學到「套」這個詞。,wǒ jīntiān xuédào tào zhège cí.,"Today I learned the word ""set; cover; measure word.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,沙拉,shālā ,shālā,shálā,shālǎ,shàlā,salad,我今天學到「沙拉」這個詞。,wǒ jīntiān xuédào shālā zhège cí.,"Today I learned the word ""salad.""",B1,food,noun,Core Content,
Taiwan Mandarin,牛排,niúpái ,niúpái,niǔpái,niúpài,niūpái,steak,我今天學到「牛排」這個詞。,wǒ jīntiān xuédào niúpái zhège cí.,"Today I learned the word ""steak.""",B1,food,noun,Core Content,
Taiwan Mandarin,海鮮,hăixiān  ,hǎixiān,hàixiān,hǎixiǎn,háixiān,seafood,我今天學到「海鮮」這個詞。,wǒ jīntiān xuédào hǎixiān zhège cí.,"Today I learned the word ""seafood.""",B1,food,noun,Core Content,
Taiwan Mandarin,火腿,huŏtuĭ ,huǒtuǐ,huòtuǐ,huǒtuī,huótuǐ,ham,我今天學到「火腿」這個詞。,wǒ jīntiān xuédào huǒtuǐ zhège cí.,"Today I learned the word ""ham.""",B1,food,noun,Core Content,
Taiwan Mandarin,熱狗,règŏu,règǒu,rēgǒu,règōu,rěgǒu,hot dog,我今天學到「熱狗」這個詞。,wǒ jīntiān xuédào règǒu zhège cí.,"Today I learned the word ""hot dog.""",B1,food,noun,Core Content,
Taiwan Mandarin,饅頭,mántou ,mántou,mǎntou,màntou,māntou,steamed bun,我今天學到「饅頭」這個詞。,wǒ jīntiān xuédào mántou zhège cí.,"Today I learned the word ""steamed bun.""",B1,food,noun,Core Content,
Taiwan Mandarin,米,mĭ,mǐ,mì,mī,mí,rice; grain,我今天學到「米」這個詞。,wǒ jīntiān xuédào mǐ zhège cí.,"Today I learned the word ""rice; grain.""",B1,food,noun,Core Content,
Taiwan Mandarin,豆腐(˙ㄈㄨ),dòufu,dòufu,dōufu,dóufu,dǒufu,tofu,我今天學到「豆腐」這個詞。,wǒ jīntiān xuédào dòufu zhège cí.,"Today I learned the word ""tofu.""",B1,food,noun,Core Content,
Taiwan Mandarin,橘(子),jú(zi ),jú(zi ),jǔ(zi ),jù(zi ),jū(zi ),orange; tangerine,我今天學到「橘」這個詞。,wǒ jīntiān xuédào jú(zi ) zhège cí.,"Today I learned the word ""orange; tangerine.""",B1,food,noun,Core Content,
Taiwan Mandarin,葡萄(˙ㄊㄠ),pútao ,pútao,pǔtao,pùtao,pūtao,grape,我今天學到「葡萄」這個詞。,wǒ jīntiān xuédào pútao zhège cí.,"Today I learned the word ""grape.""",B1,food,noun,Core Content,
Taiwan Mandarin,芒果,mángguŏ ,mángguǒ,mǎngguǒ,mángguō,māngguǒ,mango,我今天學到「芒果」這個詞。,wǒ jīntiān xuédào mángguǒ zhège cí.,"Today I learned the word ""mango.""",B1,food,noun,Core Content,
Taiwan Mandarin,烏龍茶,wūlóngchá ,wūlóngchá,wúlóngchá,wūlòngchá,wūlóngchā,oolong tea,我今天學到「烏龍茶」這個詞。,wǒ jīntiān xuédào wūlóngchá zhège cí.,"Today I learned the word ""oolong tea.""",B1,drink,noun,Core Content,
Taiwan Mandarin,豆漿,dòujiāng ,dòujiāng,dōujiāng,dòujiǎng,dǒujiāng,soy milk,我今天學到「豆漿」這個詞。,wǒ jīntiān xuédào dòujiāng zhège cí.,"Today I learned the word ""soy milk.""",B1,drink,noun,Core Content,
Taiwan Mandarin,可樂,kělè,kělè,kèlè,kělé,kélè,cola,我今天學到「可樂」這個詞。,wǒ jīntiān xuédào kělè zhège cí.,"Today I learned the word ""cola.""",B1,drink,noun,Core Content,
Taiwan Mandarin,奶茶,năichá ,nǎichá,nàichá,nǎichà,náichá,milk tea,我今天學到「奶茶」這個詞。,wǒ jīntiān xuédào nǎichá zhège cí.,"Today I learned the word ""milk tea.""",B1,drink,noun,Core Content,
Taiwan Mandarin,汽水,qìshuĭ,qìshuǐ,qīshuǐ,qìshuī,qǐshuǐ,soda,我今天學到「汽水」這個詞。,wǒ jīntiān xuédào qìshuǐ zhège cí.,"Today I learned the word ""soda.""",B1,drink,noun,Core Content,
Taiwan Mandarin,冰塊/冰塊兒,bīngkuài/bīngkuàir,bīngkuài/bīngkuàir,bíngkuài/bīngkuàir,bīngkuái/bīngkuàir,bīngkuài/bìngkuàir,ice cube,我今天學到「冰塊」這個詞。,wǒ jīntiān xuédào bīngkuài/bīngkuàir zhège cí.,"Today I learned the word ""ice cube.""",B1,drink,noun,Core Content,
Taiwan Mandarin,甜點,tiándiăn ,tiándiǎn,tiǎndiǎn,tiándiān,tiāndiǎn,dessert,我今天學到「甜點」這個詞。,wǒ jīntiān xuédào tiándiǎn zhège cí.,"Today I learned the word ""dessert.""",B1,food,noun,Core Content,
Taiwan Mandarin,餅乾,bĭnggān ,bǐnggān,bìnggān,bǐnggǎn,bínggān,cookie; cracker,我今天學到「餅乾」這個詞。,wǒ jīntiān xuédào bǐnggān zhège cí.,"Today I learned the word ""cookie; cracker.""",B1,food,noun,Core Content,
Taiwan Mandarin,鹽,yán ,yán,yǎn,yàn,yān,salt,我今天學到「鹽」這個詞。,wǒ jīntiān xuédào yán zhège cí.,"Today I learned the word ""salt.""",B1,food,noun,Core Content,
Taiwan Mandarin,味/味兒,wèi/wèir,wèi/wèir,wēi/wèir,wèi/wéir,wěi/wèir,taste; flavor,我今天學到「味」這個詞。,wǒ jīntiān xuédào wèi/wèir zhège cí.,"Today I learned the word ""taste; flavor.""",B1,food,noun,Core Content,
Taiwan Mandarin,聞,wén ,wén,wěn,wèn,wēn,to smell,我今天學到「聞」這個詞。,wǒ jīntiān xuédào wén zhège cí.,"Today I learned the word ""to smell.""",B1,senses,verb,Core Content,
Taiwan Mandarin,臭,chòu ,chòu,chōu,chóu,chǒu,stinky,我今天學到「臭」這個詞。,wǒ jīntiān xuédào chòu zhège cí.,"Today I learned the word ""stinky.""",B1,senses,adjective,Core Content,
Taiwan Mandarin,口,kŏu ,kǒu,kòu,kōu,kóu,mouth; measure word for bites,我今天學到「口」這個詞。,wǒ jīntiān xuédào kǒu zhège cí.,"Today I learned the word ""mouth; measure word for bites.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,罐,guàn ,guàn,guān,guán,guǎn,can; jar,我今天學到「罐」這個詞。,wǒ jīntiān xuédào guàn zhège cí.,"Today I learned the word ""can; jar.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,顆,kē ,kē,ké,kě,kè,measure word for small round things,我今天學到「顆」這個詞。,wǒ jīntiān xuédào kē zhège cí.,"Today I learned the word ""measure word for small round things.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,任何,rènhé ,rènhé,rēnhé,rènhè,rěnhé,any,我今天學到「任何」這個詞。,wǒ jīntiān xuédào rènhé zhège cí.,"Today I learned the word ""any.""",B1,function,determiner,Core Content,
Taiwan Mandarin,許多,xǔduō ,xǔduō,xùduō,xǔduǒ,xúduō,many; a lot,我今天學到「許多」這個詞。,wǒ jīntiān xuédào xǔduō zhège cí.,"Today I learned the word ""many; a lot.""",B1,quantity,determiner,Core Content,
Taiwan Mandarin,新鮮(˙ㄒㄧㄢ),xīnxian ,xīnxian,xínxian,xǐnxian,xìnxian,fresh,我今天學到「新鮮」這個詞。,wǒ jīntiān xuédào xīnxian zhège cí.,"Today I learned the word ""fresh.""",B1,food,adjective,Core Content,
Taiwan Mandarin,熟,shóu,shóu,shǒu,shòu,shōu,cooked; ripe; familiar,我今天學到「熟」這個詞。,wǒ jīntiān xuédào shóu zhège cí.,"Today I learned the word ""cooked; ripe; familiar.""",B1,food,adjective,Core Content,
Taiwan Mandarin,炒,chăo ,chǎo,chào,chāo,cháo,to stir-fry,我今天學到「炒」這個詞。,wǒ jīntiān xuédào chǎo zhège cí.,"Today I learned the word ""to stir-fry.""",B1,food,verb,Core Content,
Taiwan Mandarin,炸,zhá ,zhá,zhǎ,zhà,zhā,to deep-fry,我今天學到「炸」這個詞。,wǒ jīntiān xuédào zhá zhège cí.,"Today I learned the word ""to deep-fry.""",B1,food,verb,Core Content,
Taiwan Mandarin,嚐/嘗,cháng ,cháng,chǎng,chàng,chāng,to taste,我今天學到「嚐」這個詞。,wǒ jīntiān xuédào cháng zhège cí.,"Today I learned the word ""to taste.""",B1,food,verb,Core Content,
Taiwan Mandarin,裝,zhuāng ,zhuāng,zhuáng,zhuǎng,zhuàng,to install; to pack,我今天學到「裝」這個詞。,wǒ jīntiān xuédào zhuāng zhège cí.,"Today I learned the word ""to install; to pack.""",B1,actions,verb,Core Content,
Taiwan Mandarin,不用,bùyòng ,bùyòng,būyòng,bùyóng,bǔyòng,no need to use; need not,我今天學到「不用」這個詞。,wǒ jīntiān xuédào bùyòng zhège cí.,"Today I learned the word ""no need to use; need not.""",B1,function,phrase,Core Content,
Taiwan Mandarin,不但,bùdàn ,bùdàn,būdàn,bùdán,bǔdàn,not only,我今天學到「不但」這個詞。,wǒ jīntiān xuédào bùdàn zhège cí.,"Today I learned the word ""not only.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,不必,bùbì ,bùbì,būbì,bùbí,bǔbì,do not have to,我今天學到「不必」這個詞。,wǒ jīntiān xuédào bùbì zhège cí.,"Today I learned the word ""do not have to.""",B1,function,phrase,Core Content,
Taiwan Mandarin,不得了,bùdéliăo ,bùdéliǎo,būdéliǎo,bùdèliǎo,bùdéliáo,extremely; terrible,我今天學到「不得了」這個詞。,wǒ jīntiān xuédào bùdéliǎo zhège cí.,"Today I learned the word ""extremely; terrible.""",B1,function,phrase,Core Content,
Taiwan Mandarin,不管,bùguăn ,bùguǎn,būguǎn,bùguān,bǔguǎn,regardless of,我今天學到「不管」這個詞。,wǒ jīntiān xuédào bùguǎn zhège cí.,"Today I learned the word ""regardless of.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,只好,zhĭhăo ,zhǐhǎo,zhìhǎo,zhǐhāo,zhíhǎo,have no choice but to,我今天學到「只好」這個詞。,wǒ jīntiān xuédào zhǐhǎo zhège cí.,"Today I learned the word ""have no choice but to.""",B1,function,phrase,Core Content,
Taiwan Mandarin,或,huò ,huò,huō,huó,huǒ,or,我今天學到「或」這個詞。,wǒ jīntiān xuédào huò zhège cí.,"Today I learned the word ""or.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,可能,kěnéng ,kěnéng,kènéng,kěnèng,kénéng,possible; maybe,我今天學到「可能」這個詞。,wǒ jīntiān xuédào kěnéng zhège cí.,"Today I learned the word ""possible; maybe.""",B1,function,modal,Core Content,
Taiwan Mandarin,而且,érqiě ,érqiě,ěrqiě,érqiē,ērqiě,and; moreover,我今天學到「而且」這個詞。,wǒ jīntiān xuédào érqiě zhège cí.,"Today I learned the word ""and; moreover.""",B1,function,conjunction,Core Content,
Taiwan Mandarin,原來,yuánlái ,yuánlái,yuǎnlái,yuánlài,yuānlái,originally; it turns out,我今天學到「原來」這個詞。,wǒ jīntiān xuédào yuánlái zhège cí.,"Today I learned the word ""originally; it turns out.""",B1,function,adverb,Core Content,
Taiwan Mandarin,也許,yěxŭ,yěxǔ,yèxǔ,yěxū,yéxǔ,perhaps; maybe,我今天學到「也許」這個詞。,wǒ jīntiān xuédào yěxǔ zhège cí.,"Today I learned the word ""perhaps; maybe.""",B1,function,adverb,Core Content,
Taiwan Mandarin,必須,bìxū ,bìxū,bīxū,bìxǔ,bǐxū,must,我今天學到「必須」這個詞。,wǒ jīntiān xuédào bìxū zhège cí.,"Today I learned the word ""must.""",B1,function,modal,Core Content,
Taiwan Mandarin,多麼,duōme ,duōme,duóme,duǒme,duòme,how; so very,我今天學到「多麼」這個詞。,wǒ jīntiān xuédào duōme zhège cí.,"Today I learned the word ""how; so very.""",B1,function,adverb,Core Content,
Taiwan Mandarin,這樣,zhèyàng,zhèyàng,zhēyàng,zhèyáng,zhěyàng,like this,我今天學到「這樣」這個詞。,wǒ jīntiān xuédào zhèyàng zhège cí.,"Today I learned the word ""like this.""",B1,function,pronoun,Core Content,
Taiwan Mandarin,那樣,nàyàng,nàyàng,nāyàng,nàyáng,nǎyàng,like that,我今天學到「那樣」這個詞。,wǒ jīntiān xuédào nàyàng zhège cí.,"Today I learned the word ""like that.""",B1,function,pronoun,Core Content,
Taiwan Mandarin,等/等等,děng/děngděng,děng/děngděng,dèng/děngděng,děng/dēngděng,děng/děngdéng,and so on; to wait,我今天學到「等」這個詞。,wǒ jīntiān xuédào děng/děngděng zhège cí.,"Today I learned the word ""and so on; to wait.""",B1,function,verb,Core Content,
Taiwan Mandarin,別的,biéde,biéde,biěde,biède,biēde,other; another,我今天學到「別的」這個詞。,wǒ jīntiān xuédào biéde zhège cí.,"Today I learned the word ""other; another.""",B1,function,determiner,Core Content,
Taiwan Mandarin,除了,chúle ,chúle,chǔle,chùle,chūle,besides; except for,我今天學到「除了」這個詞。,wǒ jīntiān xuédào chúle zhège cí.,"Today I learned the word ""besides; except for.""",B1,function,preposition,Core Content,
Taiwan Mandarin,從來,cónglái ,cónglái,cǒnglái,cónglài,cōnglái,always; ever; never before,我今天學到「從來」這個詞。,wǒ jīntiān xuédào cónglái zhège cí.,"Today I learned the word ""always; ever; never before.""",B1,time,adverb,Core Content,
Taiwan Mandarin,大概,dàgài ,dàgài,dāgài,dàgái,dǎgài,probably; roughly,我今天學到「大概」這個詞。,wǒ jīntiān xuédào dàgài zhège cí.,"Today I learned the word ""probably; roughly.""",B1,function,adverb,Core Content,
Taiwan Mandarin,還好,háihăo  ,háihǎo,hǎihǎo,háihāo,hāihǎo,not bad; fortunately,我今天學到「還好」這個詞。,wǒ jīntiān xuédào háihǎo zhège cí.,"Today I learned the word ""not bad; fortunately.""",B1,function,phrase,Core Content,
Taiwan Mandarin,極,jí ,jí,jǐ,jì,jī,extremely,我今天學到「極」這個詞。,wǒ jīntiān xuédào jí zhège cí.,"Today I learned the word ""extremely.""",B1,function,adverb,Core Content,
Taiwan Mandarin,接著,jiēzhe ,jiēzhe,jiézhe,jiězhe,jièzhe,then; next,我今天學到「接著」這個詞。,wǒ jīntiān xuédào jiēzhe zhège cí.,"Today I learned the word ""then; next.""",B1,time,adverb,Core Content,
Taiwan Mandarin,結果,jiéguŏ ,jiéguǒ,jiěguǒ,jiéguō,jiēguǒ,result; as a result,我今天學到「結果」這個詞。,wǒ jīntiān xuédào jiéguǒ zhège cí.,"Today I learned the word ""result; as a result.""",B1,function,noun,Core Content,
Taiwan Mandarin,立刻,lìkè ,lìkè,līkè,lìké,lǐkè,immediately,我今天學到「立刻」這個詞。,wǒ jīntiān xuédào lìkè zhège cí.,"Today I learned the word ""immediately.""",B1,time,adverb,Core Content,
Taiwan Mandarin,沒想到,méixiăngdào ,méixiǎngdào,měixiǎngdào,méixiāngdào,méixiǎngdǎo,unexpectedly,我今天學到「沒想到」這個詞。,wǒ jīntiān xuédào méixiǎngdào zhège cí.,"Today I learned the word ""unexpectedly.""",B1,function,phrase,Core Content,
Taiwan Mandarin,其實,qíshí ,qíshí,qǐshí,qíshì,qīshí,actually; in fact,我今天學到「其實」這個詞。,wǒ jīntiān xuédào qíshí zhège cí.,"Today I learned the word ""actually; in fact.""",B1,function,adverb,Core Content,
Taiwan Mandarin,其中,qízhōng ,qízhōng,qǐzhōng,qízhǒng,qīzhōng,among them,我今天學到「其中」這個詞。,wǒ jīntiān xuédào qízhōng zhège cí.,"Today I learned the word ""among them.""",B1,function,phrase,Core Content,
